 	Area	Mean	X	Y	XM	YM
2033	3460	128.747	327.460	245.308	327.580	245.334
2034	3475	128.671	327.407	245.423	327.525	245.437
2035	3465	128.344	327.593	245.084	327.707	245.091
2036	3485	128.096	327.021	245.359	327.122	245.378
2037	3488	127.964	327.157	245.465	327.249	245.483
2038	3489	127.946	326.775	245.436	326.870	245.459
2039	3488	128.082	326.875	245.308	326.984	245.339
2040	3485	128.473	326.395	245.608	326.496	245.640
2041	3485	128.622	326.426	245.574	326.544	245.617
2042	3498	128.459	326.232	245.380	326.350	245.402
2043	3474	128.646	325.544	245.358	325.677	245.387
2044	3481	128.410	325.279	245.154	325.413	245.180
2045	3479	128.089	324.320	245.441	324.452	245.470
2046	3490	128.120	323.537	245.152	323.660	245.175
2047	3475	128.351	322.665	245.478	322.801	245.510
2048	3490	128.121	322.010	245.298	322.140	245.306
2049	3480	128.223	321.545	244.835	321.681	244.861
2050	3492	128.058	320.646	244.513	320.781	244.528
2051	3477	127.653	320.314	244.254	320.429	244.276
2052	3493	127.637	319.901	243.934	320.007	243.968
2053	3492	127.926	319.052	243.700	319.172	243.739
2054	3496	127.782	318.715	243.703	318.827	243.732
2055	3476	127.531	317.990	243.613	318.104	243.636
2056	3479	127.082	317.774	243.521	317.901	243.551
2057	3486	126.976	317.353	243.948	317.476	243.975
2058	3467	126.967	317.267	243.746	317.403	243.776
2059	3483	126.974	316.842	243.525	316.981	243.560
2060	3468	126.565	316.133	243.757	316.265	243.786
2061	3477	126.283	315.996	244.171	316.116	244.188
2062	3475	126.260	315.618	243.818	315.737	243.838
2063	3482	126.059	315.771	244.113	315.896	244.122
2064	3469	126.148	315.501	244.652	315.624	244.664
2065	3477	126.053	314.782	244.581	314.906	244.590
2066	3489	126.042	314.449	244.542	314.562	244.554
2067	3494	125.944	314.324	244.488	314.437	244.490
2068	3492	125.866	313.903	244.632	314.001	244.642
2069	3487	125.660	313.287	244.306	313.387	244.316
2070	3499	125.429	312.456	244.212	312.551	244.217
2071	3502	125.529	312.513	244.545	312.593	244.554
2072	3489	125.807	312.141	244.717	312.229	244.732
2073	3503	125.650	311.899	244.861	311.981	244.880
2074	3496	125.649	312.368	244.937	312.456	244.945
2075	3502	125.730	312.796	245.492	312.881	245.504
2076	3490	125.485	313.414	245.397	313.486	245.403
2077	3488	125.536	314.549	245.175	314.609	245.175
2078	3487	125.439	315.210	244.638	315.279	244.639
2079	3477	125.487	315.906	245.306	315.974	245.303
2080	3472	125.490	316.367	246.064	316.436	246.065
2081	3473	125.462	316.911	245.777	316.978	245.772
2082	3476	125.482	317.130	245.528	317.206	245.527
2083	3459	125.571	317.456	245.536	317.519	245.523
2084	3446	125.515	318.427	245.627	318.498	245.619
2085	3435	125.555	318.823	245.928	318.897	245.911
2086	3426	125.175	319.209	245.922	319.268	245.921
2087	3424	125.510	319.195	245.772	319.250	245.777
2088	3411	125.714	319.783	246.055	319.844	246.037
2089	3414	125.736	320.127	246.802	320.177	246.794
2090	3406	125.685	320.041	246.848	320.086	246.836
2091	3412	125.663	320.137	246.449	320.184	246.451
2092	3394	125.831	320.560	246.642	320.597	246.641
2093	3387	126.040	320.711	246.564	320.762	246.582
2094	3408	125.808	320.567	246.505	320.616	246.511
2095	3373	125.894	321.166	246.621	321.231	246.637
2096	3386	125.823	321.014	246.022	321.079	246.022
2097	3372	126.097	321.415	245.891	321.476	245.874
2098	3376	126.190	321.248	246.232	321.311	246.208
2099	3375	126.238	321.427	245.918	321.485	245.917
2100	3372	126.445	321.579	246.036	321.644	246.024
2101	3354	126.739	321.907	246.083	321.965	246.076
2102	3354	126.351	321.813	246.171	321.876	246.155
2103	3354	126.793	322.265	245.757	322.323	245.735
2104	3332	126.849	322.562	246.068	322.620	246.039
2105	3335	126.198	322.415	246.647	322.466	246.616
2106	3347	126.252	322.565	246.188	322.613	246.144
2107	3342	125.905	322.248	246.371	322.293	246.339
2108	3342	126.401	322.576	246.637	322.628	246.630
2109	3334	126.887	322.487	246.551	322.538	246.553
2110	3337	126.755	322.567	246.336	322.618	246.337
2111	3333	126.691	322.595	245.666	322.643	245.671
2112	3324	126.657	322.953	246.029	323.016	246.022
2113	3327	126.752	322.602	245.742	322.671	245.749
2114	3325	126.978	322.598	245.434	322.668	245.439
2115	3327	127.280	322.382	244.993	322.453	245.007
2116	3325	127.850	322.588	244.948	322.655	244.949
2117	3320	127.783	322.500	245.040	322.571	245.034
2118	3327	127.749	322.503	245.142	322.576	245.131
2119	3311	127.671	322.797	245.167	322.872	245.161
2120	3307	127.766	322.958	245.461	323.038	245.440
2121	3302	127.999	323.000	245.363	323.079	245.355
2122	3288	128.035	323.193	245.129	323.279	245.114
2123	3285	128.051	323.676	245.636	323.775	245.624
2124	3273	127.721	323.307	245.758	323.401	245.752
2125	3298	127.893	323.470	246.132	323.581	246.128
2126	3311	127.336	323.002	246.246	323.110	246.246
2127	3304	127.376	323.223	246.296	323.338	246.302
2128	3286	127.742	323.549	246.127	323.654	246.140
2129	3285	127.945	323.615	246.376	323.729	246.385
2130	3268	127.890	323.715	246.229	323.832	246.236
2131	3257	127.842	323.821	245.782	323.938	245.784
2132	3260	127.889	323.937	245.394	324.060	245.393
2133	3243	127.871	324.167	245.209	324.295	245.217
2134	3237	127.842	324.144	245.618	324.259	245.596
2135	3227	128.215	324.248	245.837	324.356	245.829
2136	3236	127.965	324.313	245.852	324.414	245.854
2137	3231	128.117	324.401	246.048	324.507	246.042
2138	3193	128.330	324.586	246.102	324.678	246.094
2139	3210	127.908	324.489	246.068	324.585	246.038
2140	3194	127.838	324.705	246.071	324.795	246.053
2141	3200	127.772	324.607	245.930	324.682	245.910
2142	3209	127.674	324.765	246.038	324.848	246.025
2143	3186	128.031	325.014	246.125	325.098	246.114
2144	3150	128.386	324.843	245.986	324.924	245.969
2145	3177	128.365	325.017	246.275	325.099	246.236
2146	3191	128.092	324.900	246.391	324.986	246.368
2147	3190	128.246	324.719	245.905	324.799	245.886
2148	3200	127.771	324.777	245.858	324.863	245.843
2149	3219	127.771	324.743	246.043	324.837	246.029
2150	3210	127.809	324.548	246.223	324.651	246.213
2151	3232	127.508	324.522	246.561	324.638	246.565
2152	3222	127.583	324.485	247.055	324.601	247.051
2153	3199	127.720	324.991	247.195	325.107	247.205
2154	3182	127.745	324.790	247.048	324.909	247.042
2155	3182	128.091	325.130	247.267	325.252	247.256
2156	3172	128.023	324.887	247.530	325.003	247.515
2157	3192	127.982	324.932	247.268	325.020	247.244
2158	3184	127.725	324.862	247.060	324.958	247.046
2159	3196	127.843	324.842	246.914	324.932	246.894
2160	3197	127.411	324.759	246.987	324.858	246.986
2161	3222	127.462	324.705	246.133	324.801	246.128
2162	3223	127.578	324.528	246.289	324.637	246.285
2163	3203	127.761	324.740	246.409	324.854	246.400
2164	3219	127.896	324.256	246.679	324.378	246.671
2165	3208	128.050	324.495	246.766	324.600	246.742
2166	3218	128.097	324.145	246.902	324.253	246.897
2167	3229	127.971	324.106	246.707	324.206	246.686
2168	3242	128.122	324.186	246.803	324.277	246.785
2169	3225	128.318	324.194	246.462	324.283	246.436
2170	3246	128.284	324.385	246.692	324.480	246.693
2171	3236	128.053	324.194	246.753	324.294	246.748
2172	3234	127.763	324.199	246.421	324.311	246.417
2173	3229	127.603	324.198	246.431	324.311	246.421
2174	3220	127.880	324.273	246.388	324.376	246.378
2175	3223	128.033	324.448	246.615	324.545	246.615
2176	3223	128.035	324.202	247.279	324.290	247.267
2177	3207	128.196	324.495	247.413	324.587	247.399
2178	3223	128.163	324.405	247.181	324.495	247.169
2179	3224	128.195	324.332	247.019	324.400	247.015
2180	3226	128.474	324.332	246.894	324.390	246.885
2181	3230	128.802	324.399	247.128	324.462	247.120
2182	3221	128.816	324.549	247.158	324.623	247.155
2183	3233	128.530	324.467	247.104	324.540	247.113
2184	3189	128.722	324.361	246.820	324.435	246.819
2185	3181	128.741	324.735	246.427	324.810	246.415
2186	3177	128.643	324.307	246.225	324.388	246.217
2187	3174	128.368	324.760	246.182	324.841	246.175
2188	3190	128.344	324.545	245.888	324.643	245.876
2189	3204	128.211	324.783	245.976	324.878	245.955
2190	3199	128.049	324.694	246.298	324.774	246.274
2191	3206	127.977	324.463	246.668	324.546	246.643
2192	3208	128.084	324.590	246.389	324.669	246.358
2193	3234	128.092	324.099	246.479	324.173	246.460
2194	3219	128.160	324.335	246.282	324.422	246.252
2195	3223	128.199	324.242	246.803	324.326	246.783
2196	3205	128.483	324.109	246.456	324.198	246.437
2197	3209	128.478	324.127	246.522	324.208	246.494
2198	3202	128.488	324.360	246.126	324.448	246.108
2199	3185	128.662	324.382	246.573	324.479	246.535
2200	3179	129.030	324.582	246.554	324.679	246.529
2201	3199	128.900	324.281	246.512	324.381	246.480
2202	3202	129.098	324.554	246.704	324.640	246.683
2203	3208	129.325	324.206	246.378	324.287	246.347
2204	3202	129.114	324.447	246.305	324.543	246.291
2205	3200	129.283	324.326	246.376	324.422	246.358
2206	3188	129.284	324.251	246.014	324.339	245.986
2207	3180	129.290	324.499	245.614	324.592	245.603
2208	3174	129.210	324.440	245.606	324.540	245.591
2209	3175	129.284	324.445	245.327	324.542	245.333
2210	3151	129.238	324.574	245.638	324.673	245.633
2211	3156	129.274	324.761	245.985	324.875	245.986
2212	3133	129.289	324.835	245.822	324.949	245.838
2213	3141	129.246	324.884	245.661	325.005	245.668
2214	3124	129.136	324.874	245.954	324.976	245.952
2215	3113	129.222	324.971	245.663	325.076	245.656
2216	3112	129.332	324.900	245.755	325.006	245.739
2217	3120	129.684	325.049	246.089	325.155	246.068
2218	3126	129.929	324.777	245.912	324.867	245.884
2219	3116	130.040	324.815	245.595	324.907	245.563
2220	3117	129.805	325.019	245.377	325.113	245.339
2221	3111	129.551	324.883	245.208	324.984	245.182
2222	3115	129.537	324.959	245.318	325.063	245.282
2223	3106	129.646	324.927	245.737	325.028	245.696
2224	3108	129.688	325.071	245.991	325.176	245.958
2225	3105	129.548	324.913	246.313	325.019	246.293
2226	3105	129.754	324.928	246.037	325.022	246.005
2227	3104	129.622	325.158	246.516	325.247	246.489
2228	3107	129.811	325.154	246.379	325.234	246.343
2229	3121	129.744	325.076	246.178	325.154	246.136
2230	3114	129.653	325.220	245.558	325.307	245.532
2231	3113	129.535	325.071	245.838	325.144	245.816
2232	3111	129.318	325.072	245.785	325.169	245.749
2233	3131	129.210	324.738	246.244	324.823	246.195
2234	3137	129.286	324.722	246.266	324.816	246.232
2235	3139	128.785	324.811	246.410	324.894	246.396
2236	3141	128.697	324.695	246.524	324.790	246.498
2237	3117	128.657	324.904	246.320	325.015	246.301
2238	3122	128.386	324.558	246.854	324.654	246.815
2239	3122	128.497	324.921	246.934	325.032	246.894
2240	3106	128.323	324.740	246.807	324.846	246.770
2241	3122	128.143	324.843	247.193	324.956	247.151
2242	3157	127.858	324.565	246.906	324.673	246.862
2243	3158	128.156	324.420	246.417	324.527	246.379
2244	3168	128.168	324.423	246.222	324.520	246.186
2245	3171	128.029	324.129	247.045	324.228	247.010
2246	3178	127.771	324.419	247.617	324.516	247.592
2247	3163	127.595	324.502	247.934	324.603	247.917
2248	3185	127.462	324.278	247.669	324.365	247.649
2249	3197	127.692	324.494	247.644	324.592	247.624
2250	3189	127.439	324.332	247.550	324.426	247.541
2251	3208	127.719	324.166	247.918	324.246	247.911
2252	3210	127.952	324.125	247.757	324.216	247.745
2253	3214	127.848	323.872	247.194	323.968	247.184
2254	3208	128.008	324.063	246.549	324.169	246.529
2255	3217	128.058	323.870	246.533	323.974	246.530
2256	3215	128.188	324.042	246.349	324.141	246.335
2257	3215	128.127	323.936	246.823	324.032	246.814
2258	3201	128.371	324.040	246.672	324.129	246.669
2259	3215	128.649	324.293	246.680	324.388	246.662
2260	3162	128.429	324.373	246.981	324.489	246.957
2261	3176	128.191	324.651	246.702	324.760	246.673
2262	3151	128.465	324.775	247.008	324.877	246.972
2263	3162	128.403	324.761	247.077	324.871	247.062
2264	3158	128.464	324.900	246.929	325.005	246.901
2265	3170	127.903	324.842	247.324	324.940	247.288
2266	3180	127.757	325.012	247.766	325.105	247.724
2267	3162	127.710	325.197	247.597	325.296	247.549
2268	3178	127.177	325.098	247.820	325.200	247.769
2269	3173	127.297	325.239	247.603	325.330	247.552
2270	3176	126.975	325.069	247.585	325.165	247.544
2271	3176	127.071	325.440	247.130	325.537	247.085
2272	3156	127.410	325.045	247.095	325.146	247.060
2273	3164	127.182	325.104	247.168	325.203	247.128
2274	3153	127.163	325.420	246.935	325.520	246.894
2275	3170	127.265	325.147	246.824	325.254	246.785
2276	3185	127.036	325.060	246.880	325.164	246.849
2277	3152	127.352	325.048	246.895	325.163	246.882
2278	3170	127.158	325.049	247.322	325.171	247.304
2279	3197	126.891	324.819	247.530	324.937	247.514
2280	3191	126.989	324.824	247.281	324.928	247.259
2281	3159	127.193	324.972	247.404	325.083	247.387
2282	3176	127.441	324.827	247.416	324.929	247.394
2283	3172	127.517	324.676	247.185	324.782	247.153
2284	3149	127.973	324.926	246.383	325.036	246.352
2285	3153	128.039	324.749	246.546	324.847	246.515
2286	3128	128.324	324.869	246.597	324.978	246.570
2287	3138	128.327	324.712	246.484	324.815	246.464
2288	3156	128.444	324.620	246.229	324.723	246.206
2289	3147	128.521	324.768	245.962	324.863	245.958
2290	3131	128.292	324.833	245.783	324.931	245.776
2291	3152	128.167	324.746	245.663	324.844	245.638
2292	3139	128.516	324.553	246.016	324.660	245.990
2293	3160	128.303	324.452	245.735	324.569	245.719
2294	3179	128.066	324.365	245.216	324.475	245.206
2295	3174	127.980	324.420	245.221	324.529	245.226
2296	3189	127.982	324.238	245.761	324.344	245.758
2297	3187	127.739	324.341	245.925	324.451	245.921
2298	3169	127.930	324.336	245.751	324.453	245.746
2299	3191	127.976	324.437	246.146	324.546	246.142
2300	3177	127.906	324.601	245.929	324.721	245.933
2301	3192	128.185	324.319	246.083	324.437	246.086
2302	3186	128.138	324.335	245.941	324.458	245.945
2303	3189	128.185	324.366	246.440	324.468	246.421
2304	3195	128.375	324.182	246.395	324.278	246.377
2305	3205	128.506	323.873	246.370	323.979	246.345
2306	3201	128.725	324.160	246.469	324.267	246.458
2307	3177	128.859	323.939	246.387	324.039	246.381
2308	3168	129.175	324.390	245.943	324.486	245.924
2309	3186	128.621	324.233	246.284	324.323	246.262
2310	3187	128.724	324.419	246.152	324.511	246.126
2311	3172	128.560	324.509	246.002	324.607	245.986
2312	3174	128.411	324.645	245.945	324.752	245.939
2313	3173	128.521	324.441	245.463	324.534	245.445
2314	3206	128.412	324.289	245.573	324.387	245.560
2315	3195	128.704	324.084	245.178	324.191	245.166
2316	3169	128.791	324.594	244.968	324.688	244.951
2317	3178	128.740	324.387	245.458	324.478	245.436
2318	3168	128.931	324.478	245.378	324.573	245.354
2319	3153	128.890	324.556	245.456	324.652	245.435
2320	3139	129.131	325.079	245.824	325.169	245.804
2321	3153	128.817	326.320	246.372	326.408	246.349
2322	3180	128.443	326.866	246.506	326.946	246.472
2323	3201	128.293	327.774	246.228	327.863	246.187
2324	3201	128.832	328.436	246.190	328.519	246.154
2325	3204	128.869	330.061	245.820	330.144	245.783
2326	3198	128.921	330.948	245.755	331.032	245.714
2327	3180	128.818	332.128	246.404	332.225	246.365
2328	3200	128.403	332.951	246.313	333.045	246.274
2329	3228	128.392	333.893	246.126	333.983	246.111
2330	3252	128.247	334.741	245.759	334.817	245.742
2331	3246	128.256	335.757	245.966	335.833	245.952
2332	3242	128.517	336.718	245.992	336.778	245.977
2333	3267	128.467	337.819	246.201	337.894	246.177
2334	3281	128.730	338.459	246.332	338.530	246.303
2335	3305	128.885	339.499	246.342	339.568	246.305
2336	3319	128.496	340.444	246.186	340.517	246.152
2337	3333	128.593	340.926	246.474	341.003	246.437
2338	3365	128.342	341.496	246.623	341.560	246.586
2339	3382	127.916	341.735	246.369	341.792	246.338
2340	3391	127.940	342.995	246.171	343.037	246.137
2341	3398	128.043	343.137	246.112	343.171	246.071
2342	3436	127.627	343.681	245.422	343.720	245.392
2343	3443	127.871	343.875	245.122	343.907	245.080
2344	3469	127.689	344.124	245.076	344.156	245.034
2345	3470	127.342	344.958	245.751	344.993	245.713
2346	3481	127.375	344.867	246.089	344.909	246.070
2347	3485	127.564	345.268	245.829	345.301	245.785
2348	3493	127.795	345.744	245.351	345.808	245.324
2349	3504	127.867	345.374	245.477	345.445	245.455
2350	3498	127.702	344.703	245.511	344.779	245.494
2351	3489	127.864	343.942	244.919	344.028	244.910
2352	3490	128.150	342.449	245.128	342.547	245.114
2353	3484	128.487	341.354	245.927	341.473	245.923
2354	3484	128.733	339.845	245.668	339.954	245.660
2355	3466	128.807	339.376	245.075	339.495	245.077
2356	3475	128.782	337.868	244.563	337.998	244.569
2357	3480	129.028	337.286	244.319	337.406	244.324
2358	3465	128.754	336.598	244.300	336.726	244.310
2359	3477	128.801	336.481	244.354	336.599	244.354
2360	3491	129.236	335.792	244.405	335.913	244.408
2361	3479	129.414	334.725	244.838	334.860	244.842
2362	3484	128.886	334.338	244.989	334.460	245.002
2363	3480	129.391	333.939	245.454	334.073	245.458
2364	3484	129.349	333.590	244.823	333.719	244.829
2365	3467	129.368	333.413	244.168	333.537	244.172
2366	3469	129.168	333.116	244.264	333.247	244.270
2367	3474	129.478	332.512	244.419	332.613	244.419
2368	3483	129.448	331.760	244.268	331.878	244.269
2369	3481	129.782	331.412	243.746	331.526	243.737
2370	3468	129.655	331.075	244.154	331.201	244.151
2371	3453	129.850	330.574	244.629	330.706	244.625
2372	3457	129.803	330.046	244.522	330.188	244.512
2373	3468	129.561	330.353	244.586	330.503	244.582
2374	3477	129.286	329.995	244.512	330.136	244.503
2375	3461	129.160	329.672	244.207	329.804	244.209
2376	3468	129.395	329.377	243.691	329.510	243.702
2377	3478	129.636	329.287	243.963	329.428	243.959
2378	3482	129.920	329.012	244.341	329.148	244.346
2379	3491	129.783	328.914	244.164	329.048	244.177
2380	3465	129.787	328.402	244.208	328.546	244.236
2381	3484	129.579	328.847	244.292	328.985	244.316
2382	3498	129.341	328.327	244.777	328.456	244.795
2383	3501	129.326	328.583	244.801	328.696	244.829
2384	3493	129.308	327.972	244.953	328.081	244.959
2385	3482	129.262	327.632	244.550	327.754	244.568
2386	3486	128.961	327.501	244.571	327.624	244.605
2387	3491	129.078	328.051	244.310	328.181	244.324
2388	3495	129.354	328.270	244.978	328.389	244.987
2389	3490	129.435	327.983	245.567	328.105	245.578
2390	3468	129.478	328.268	245.548	328.378	245.568
2391	3462	129.339	328.222	245.676	328.323	245.693
2392	3462	129.486	327.756	246.049	327.886	246.062
2393	3485	129.099	327.034	246.235	327.150	246.267
2394	3483	129.004	326.389	246.136	326.516	246.160
2395	3481	129.017	326.256	245.579	326.384	245.596
2396	3468	129.352	326.875	245.433	327.014	245.462
2397	3471	129.239	327.180	245.120	327.320	245.146
2398	3461	128.934	327.457	245.344	327.608	245.374
2399	3477	128.961	327.509	245.696	327.657	245.744
2400	3487	128.667	327.953	245.780	328.104	245.822
2401	3470	128.715	327.417	245.650	327.562	245.688
2402	3477	128.824	327.281	245.190	327.442	245.230
2403	3478	128.796	327.287	244.975	327.437	245.002
2404	3463	128.892	327.242	245.127	327.395	245.153
2405	3459	128.576	327.271	244.536	327.427	244.565
2406	3470	128.178	327.215	244.567	327.365	244.587
2407	3474	127.781	326.813	244.215	326.961	244.233
2408	3472	127.718	326.554	244.732	326.695	244.745
2409	3471	127.581	326.662	244.501	326.812	244.508
2410	3481	127.235	326.389	244.140	326.528	244.140
2411	3488	127.192	326.208	244.285	326.339	244.296
2412	3480	127.247	324.503	244.329	324.651	244.345
2413	3483	127.143	324.062	244.602	324.209	244.623
2414	3485	127.226	323.391	244.965	323.544	244.992
2415	3478	126.842	322.844	245.136	323.002	245.183
2416	3478	126.654	322.340	245.074	322.490	245.088
2417	3488	126.888	321.821	245.007	321.979	245.036
2418	3480	126.541	320.712	245.243	320.875	245.274
2419	3489	126.467	320.525	245.564	320.685	245.587
2420	3478	126.612	320.572	245.370	320.722	245.389
2421	3481	126.485	320.231	245.423	320.396	245.446
2422	3471	126.755	320.168	245.598	320.331	245.608
2423	3473	126.595	319.360	245.468	319.521	245.474
2424	3480	126.755	319.095	245.671	319.261	245.675
2425	3483	126.856	318.666	245.213	318.837	245.228
2426	3486	126.573	318.050	244.730	318.217	244.746
2427	3478	126.470	316.928	244.747	317.080	244.754
2428	3475	126.303	316.638	245.008	316.791	245.007
2429	3481	126.370	316.362	245.134	316.492	245.145
2430	3482	126.583	316.269	244.881	316.406	244.885
2431	3483	126.793	315.550	245.339	315.664	245.343
2432	3480	126.543	315.300	245.585	315.428	245.587
2433	3480	126.426	314.937	245.210	315.061	245.225
2434	3490	126.642	314.916	245.563	315.049	245.568
2435	3491	126.323	315.052	245.717	315.184	245.734
2436	3500	126.798	314.699	246.271	314.838	246.292
2437	3500	126.575	314.546	246.651	314.670	246.657
2438	3505	126.184	314.023	247.146	314.144	247.147
2439	3507	126.537	313.592	246.657	313.710	246.659
2440	3496	126.662	312.998	246.510	313.112	246.503
2441	3500	126.767	312.451	245.981	312.560	245.980
2442	3494	126.935	313.143	246.409	313.259	246.409
2443	3480	126.926	313.731	246.068	313.832	246.060
2444	3484	126.783	314.496	245.906	314.605	245.890
2445	3477	126.653	315.667	245.889	315.770	245.878
2446	3466	126.962	315.985	245.686	316.086	245.669
2447	3463	126.848	316.533	245.608	316.630	245.568
2448	3457	126.981	317.297	246.400	317.394	246.382
2449	3456	126.863	317.574	246.161	317.672	246.135
2450	3456	127.013	318.063	245.846	318.150	245.825
2451	3445	126.970	318.319	245.811	318.414	245.795
2452	3427	126.704	319.080	245.611	319.173	245.590
2453	3424	126.802	319.463	246.058	319.569	246.045
2454	3408	126.995	319.832	245.966	319.926	245.941
2455	3405	127.245	319.823	245.993	319.901	245.978
2456	3403	127.466	320.220	245.543	320.293	245.525
2457	3395	127.151	320.234	245.052	320.319	245.027
2458	3401	126.894	320.463	245.110	320.541	245.095
2459	3384	127.123	320.803	244.827	320.871	244.819
2460	3367	127.285	321.046	244.897	321.120	244.897
2461	3366	127.552	320.878	244.978	320.964	244.965
2462	3365	127.589	321.122	244.885	321.201	244.864
2463	3366	127.740	321.030	244.900	321.097	244.863
2464	3355	128.058	321.239	244.897	321.312	244.881
2465	3360	127.969	321.052	244.451	321.134	244.421
2466	3355	127.796	321.024	244.728	321.095	244.698
2467	3348	128.046	321.293	245.249	321.370	245.233
2468	3359	127.955	321.141	245.315	321.211	245.306
2469	3340	128.035	321.504	245.209	321.576	245.210
2470	3341	127.967	321.905	245.641	321.977	245.636
2471	3337	127.891	322.155	245.625	322.245	245.614
2472	3323	127.556	322.504	245.765	322.580	245.763
2473	3332	127.313	322.404	246.715	322.478	246.700
2474	3338	127.355	322.317	246.052	322.402	246.042
2475	3327	127.046	322.276	245.699	322.353	245.691
2476	3344	126.933	322.036	246.068	322.102	246.068
2477	3329	126.851	322.133	245.620	322.206	245.599
2478	3335	126.813	322.327	245.469	322.414	245.440
2479	3327	126.944	322.488	245.334	322.577	245.308
2480	3329	127.053	322.587	245.685	322.665	245.653
2481	3325	127.429	322.148	245.516	322.218	245.480
2482	3330	127.415	322.512	245.547	322.595	245.540
2483	3314	127.740	322.217	245.695	322.293	245.688
2484	3329	128.234	322.732	245.792	322.828	245.785
2485	3327	128.509	322.596	246.272	322.680	246.264
2486	3326	128.131	322.682	245.620	322.769	245.612
2487	3328	128.078	322.852	245.349	322.940	245.339
2488	3334	127.813	322.838	245.195	322.916	245.168
2489	3341	127.459	322.648	245.070	322.736	245.060
2490	3333	126.986	322.648	244.969	322.741	244.953
2491	3329	127.091	323.028	245.382	323.125	245.364
2492	3307	127.296	323.179	245.754	323.273	245.734
2493	3286	127.071	323.500	246.447	323.591	246.419
2494	3294	127.146	323.339	246.950	323.420	246.926
2495	3301	126.633	323.591	246.971	323.686	246.941
2496	3298	126.916	323.496	246.924	323.575	246.872
2497	3298	127.056	323.432	246.870	323.531	246.836
2498	3284	127.414	323.213	246.679	323.304	246.641
2499	3289	127.628	323.622	246.041	323.710	246.005
2500	3283	127.411	323.623	246.327	323.711	246.295
2501	3256	127.480	324.114	246.711	324.220	246.673
2502	3269	127.569	323.916	246.398	324.021	246.376
2503	3264	127.958	323.834	246.287	323.942	246.273
2504	3277	127.972	323.559	246.622	323.665	246.604
2505	3266	128.279	323.464	246.824	323.560	246.804
2506	3255	128.370	323.526	246.946	323.629	246.941
2507	3248	128.448	323.703	246.701	323.804	246.695
2508	3245	128.459	323.833	246.404	323.925	246.405
2509	3254	128.461	323.846	246.062	323.936	246.064
2510	3248	128.773	323.919	245.701	324.031	245.703
2511	3229	128.712	323.851	245.792	323.952	245.796
2512	3228	128.867	324.141	245.781	324.255	245.778
2513	3235	128.789	323.860	245.841	323.955	245.848
2514	3216	128.429	324.227	245.674	324.333	245.683
2515	3230	128.393	324.088	245.699	324.183	245.703
2516	3224	128.698	324.379	245.823	324.463	245.817
2517	3233	128.461	324.262	245.899	324.342	245.906
2518	3207	128.431	324.314	246.043	324.412	246.042
2519	3186	128.473	324.546	245.686	324.641	245.691
2520	3207	128.527	324.168	245.194	324.260	245.196
2521	3227	128.520	324.370	245.504	324.455	245.495
2522	3220	128.103	324.216	245.253	324.300	245.267
2523	3245	127.851	324.149	245.569	324.227	245.580
2524	3241	127.715	324.125	246.110	324.211	246.111
2525	3224	127.743	324.569	246.524	324.662	246.546
2526	3222	127.847	324.526	246.264	324.625	246.276
2527	3195	128.392	324.763	246.246	324.858	246.254
2528	3212	128.007	324.399	246.112	324.504	246.143
2529	3197	128.172	324.715	246.071	324.831	246.107
2530	3198	128.008	324.808	246.375	324.925	246.399
2531	3194	128.148	324.794	246.168	324.906	246.191
2532	3199	128.180	324.512	246.378	324.632	246.401
2533	3206	127.983	324.634	246.755	324.753	246.777
2534	3211	127.700	324.730	246.364	324.852	246.366
2535	3196	127.533	324.615	246.974	324.726	246.993
2536	3195	127.779	324.903	247.126	325.026	247.137
2537	3201	127.400	324.632	247.360	324.755	247.379
2538	3204	127.586	324.829	246.983	324.939	247.001
2539	3198	127.478	324.539	246.794	324.646	246.801
2540	3204	127.664	324.705	247.146	324.817	247.162
2541	3202	127.659	324.790	247.103	324.897	247.127
2542	3198	127.492	324.669	246.664	324.777	246.670
2543	3200	127.353	324.713	246.438	324.828	246.438
2544	3204	127.623	324.730	246.406	324.846	246.411
2545	3207	127.446	324.573	246.171	324.673	246.169
2546	3199	127.450	324.689	246.814	324.787	246.813
2547	3210	127.150	324.616	246.828	324.702	246.824
2548	3206	127.359	324.738	246.744	324.838	246.763
2549	3220	127.322	324.653	247.209	324.734	247.203
2550	3223	127.586	324.266	247.075	324.350	247.070
2551	3214	127.706	324.637	246.859	324.726	246.864
2552	3220	127.298	324.609	246.447	324.704	246.436
2553	3202	127.212	324.687	246.636	324.774	246.637
2554	3216	127.259	324.536	245.699	324.637	245.697
2555	3203	127.528	324.545	245.762	324.644	245.754
2556	3192	127.619	324.650	245.664	324.752	245.666
2557	3210	127.560	324.414	245.607	324.518	245.604
2558	3217	127.432	324.372	245.646	324.485	245.641
2559	3229	127.386	324.396	245.711	324.515	245.719
2560	3218	127.363	324.412	246.088	324.528	246.105
2561	3214	127.232	324.506	246.486	324.609	246.491
2562	3237	127.090	324.612	246.161	324.732	246.146
2563	3233	127.056	324.378	246.268	324.507	246.274
2564	3238	126.968	324.327	246.649	324.447	246.668
2565	3238	127.254	324.206	246.503	324.316	246.519
2566	3206	127.156	324.647	247.185	324.761	247.201
2567	3231	127.359	324.376	246.847	324.475	246.852
2568	3204	127.433	324.778	246.550	324.896	246.553
2569	3206	127.431	324.605	245.865	324.713	245.870
