 	Area	Mean	X	Y	XM	YM
1859	3776	119.124	317.404	243.193	317.483	243.167
1860	3787	118.967	317.037	244.116	317.113	244.102
1861	3780	119.260	317.647	243.775	317.726	243.763
1862	3770	119.003	317.618	243.942	317.699	243.934
1863	3772	119.231	317.424	243.602	317.497	243.589
1864	3787	119.109	317.229	244.015	317.317	244.002
1865	3776	119.468	317.146	244.340	317.241	244.346
1866	3779	119.218	317.416	244.171	317.521	244.188
1867	3769	119.245	317.274	243.826	317.391	243.830
1868	3764	119.735	317.819	243.307	317.926	243.322
1869	3761	119.884	317.613	243.837	317.722	243.827
1870	3753	119.974	317.698	244.161	317.798	244.167
1871	3753	120.017	317.876	244.356	317.968	244.349
1872	3748	120.130	318.078	244.293	318.165	244.284
1873	3731	120.121	318.283	243.589	318.369	243.589
1874	3732	120.227	318.294	244.070	318.382	244.062
1875	3719	120.051	318.439	244.189	318.539	244.179
1876	3712	119.792	318.679	244.218	318.767	244.244
1877	3715	119.964	318.586	244.443	318.661	244.457
1878	3699	119.750	318.863	244.605	318.954	244.609
1879	3701	119.956	318.919	244.601	318.992	244.585
1880	3702	119.784	318.394	244.897	318.482	244.894
1881	3733	119.593	318.554	244.799	318.628	244.788
1882	3733	119.338	318.175	244.464	318.248	244.459
1883	3741	119.542	318.395	244.911	318.472	244.892
1884	3741	119.329	317.949	245.483	318.027	245.453
1885	3738	119.387	318.245	245.273	318.349	245.254
1886	3755	119.427	317.857	244.375	317.958	244.363
1887	3733	119.493	318.253	244.171	318.356	244.154
1888	3727	119.597	319.268	244.140	319.379	244.135
1889	3724	119.490	320.406	244.578	320.510	244.572
1890	3727	119.572	321.236	244.722	321.338	244.716
1891	3734	119.016	322.108	244.702	322.195	244.673
1892	3742	118.614	322.933	244.931	323.022	244.919
1893	3753	118.859	323.449	244.938	323.530	244.926
1894	3758	118.959	324.823	244.634	324.895	244.627
1895	3760	119.320	325.636	244.822	325.712	244.802
1896	3758	119.739	326.856	244.451	326.924	244.440
1897	3760	120.145	327.591	244.614	327.653	244.594
1898	3758	120.450	328.936	244.804	329.000	244.784
1899	3778	120.476	329.610	244.624	329.678	244.594
1900	3794	120.462	330.613	244.569	330.687	244.521
1901	3828	120.023	330.577	245.196	330.644	245.155
1902	3848	119.789	331.288	244.888	331.345	244.846
1903	3872	119.714	331.545	245.247	331.599	245.205
1904	3876	119.952	331.984	245.576	332.038	245.529
1905	3910	119.595	332.392	246.350	332.433	246.299
1906	3933	119.624	332.673	245.681	332.703	245.631
1907	3942	119.253	333.397	245.725	333.435	245.686
1908	3946	119.393	333.592	245.051	333.635	245.008
1909	3963	119.185	334.157	245.729	334.186	245.686
1910	3978	119.674	333.945	245.782	333.988	245.749
1911	3974	119.861	334.282	246.104	334.331	246.059
1912	3978	119.694	333.880	246.064	333.939	246.015
1913	3970	119.363	334.567	245.779	334.650	245.729
1914	3959	119.012	333.947	245.745	334.031	245.713
1915	3985	119.217	334.443	245.978	334.535	245.936
1916	3973	119.014	333.771	245.478	333.883	245.428
1917	3972	119.130	333.327	245.645	333.463	245.586
1918	3966	119.347	332.286	245.291	332.437	245.239
1919	3965	119.946	330.865	245.113	331.022	245.059
1920	3962	120.123	329.621	245.021	329.781	244.988
1921	3971	120.012	328.570	244.494	328.734	244.461
1922	3981	119.904	327.710	245.012	327.875	244.980
1923	3960	119.698	326.924	244.945	327.081	244.906
1924	3975	120.003	326.725	244.797	326.888	244.769
1925	3982	119.864	326.277	244.526	326.447	244.491
1926	3976	119.954	326.144	244.132	326.325	244.118
1927	3965	119.977	324.934	243.950	325.113	243.931
1928	3960	120.455	324.184	244.208	324.373	244.202
1929	3955	120.405	323.692	244.816	323.881	244.815
1930	3961	120.190	323.606	244.119	323.768	244.107
1931	3982	120.143	322.986	244.343	323.155	244.326
1932	3968	120.175	322.666	244.514	322.830	244.497
1933	3954	119.896	322.505	245.034	322.671	244.999
1934	3960	119.585	322.204	245.187	322.363	245.151
1935	3967	119.693	322.084	245.289	322.270	245.252
1936	3956	119.881	321.861	245.047	322.029	244.996
1937	3963	119.915	321.642	244.718	321.826	244.696
1938	3955	119.764	321.213	243.954	321.406	243.925
1939	3956	119.492	321.261	243.789	321.445	243.765
1940	3966	119.570	320.681	243.531	320.858	243.498
1941	3953	119.349	320.213	243.605	320.402	243.569
1942	3960	119.578	320.108	243.951	320.285	243.926
1943	3943	120.068	320.105	243.796	320.288	243.778
1944	3940	119.927	319.253	243.520	319.459	243.506
1945	3951	119.880	318.506	243.805	318.709	243.788
1946	3944	119.910	318.785	244.209	318.973	244.204
1947	3968	120.299	319.560	243.799	319.750	243.795
1948	3962	120.066	319.189	243.820	319.373	243.803
1949	3968	119.806	318.870	243.822	319.065	243.797
1950	3956	120.031	318.636	244.203	318.840	244.186
1951	3955	119.704	317.999	244.088	318.187	244.075
1952	3948	119.434	318.071	243.653	318.262	243.638
1953	3952	119.283	317.707	243.887	317.908	243.855
1954	3951	119.174	318.009	243.578	318.230	243.558
1955	3952	119.484	317.935	243.876	318.130	243.854
1956	3949	119.301	317.885	244.465	318.090	244.426
1957	3952	119.393	318.313	244.495	318.519	244.490
1958	3955	119.094	318.351	244.465	318.553	244.454
1959	3953	119.083	318.469	244.310	318.670	244.312
1960	3952	118.859	318.670	244.110	318.873	244.117
1961	3960	118.866	318.586	243.850	318.791	243.854
1962	3943	119.207	318.610	244.932	318.802	244.942
1963	3962	119.087	318.599	244.955	318.809	244.959
1964	3963	119.125	318.987	244.611	319.181	244.611
1965	3964	119.130	318.714	244.173	318.907	244.176
1966	3959	118.753	318.651	244.204	318.842	244.211
1967	3960	118.628	319.061	243.795	319.250	243.809
1968	3967	118.867	318.681	244.100	318.862	244.116
1969	3962	119.064	319.148	244.532	319.323	244.557
1970	3962	118.670	318.123	244.292	318.307	244.300
1971	3976	118.537	317.328	244.857	317.516	244.877
1972	3975	118.469	317.689	244.965	317.872	244.981
1973	3964	118.324	317.640	244.704	317.824	244.701
1974	3959	118.580	317.977	244.826	318.159	244.839
1975	3956	118.693	317.699	244.564	317.877	244.579
1976	3959	118.487	318.020	243.281	318.198	243.295
1977	3978	118.176	317.684	243.200	317.867	243.209
1978	3957	117.855	317.699	243.384	317.892	243.395
1979	3967	118.045	317.394	243.070	317.584	243.075
1980	3966	117.914	316.496	243.392	316.675	243.405
1981	3964	118.344	315.209	243.316	315.387	243.331
1982	3968	118.464	315.305	243.399	315.496	243.413
1983	3970	118.577	313.315	243.207	313.506	243.221
1984	3970	118.410	313.587	243.634	313.796	243.657
1985	3961	117.986	312.709	243.514	312.909	243.551
1986	3962	117.666	312.020	243.029	312.233	243.051
1987	3961	117.778	312.403	243.652	312.610	243.664
1988	3957	117.659	312.452	243.652	312.656	243.648
1989	3956	117.563	311.829	243.520	312.025	243.510
1990	3961	117.854	311.515	243.622	311.702	243.627
1991	3960	117.888	311.110	243.574	311.312	243.598
1992	3961	118.202	310.607	244.111	310.802	244.129
1993	3979	118.623	310.471	244.448	310.661	244.466
1994	3972	118.703	310.023	244.356	310.221	244.372
1995	3982	118.449	309.296	244.328	309.483	244.342
1996	3974	118.631	309.003	244.851	309.177	244.851
1997	3977	118.729	310.031	244.556	310.189	244.564
1998	3981	118.996	309.852	244.946	310.008	244.948
1999	3986	119.056	310.332	244.717	310.477	244.723
2000	3973	118.970	309.962	244.977	310.116	244.956
2001	3972	118.757	309.897	244.269	310.050	244.238
2002	3971	118.683	309.652	243.813	309.793	243.811
2003	3975	118.737	308.862	243.749	308.996	243.740
2004	3975	118.434	308.034	243.220	308.165	243.215
2005	3987	118.838	308.120	242.759	308.254	242.745
2006	3984	118.931	308.041	243.101	308.158	243.072
2007	3993	118.403	307.738	243.335	307.853	243.302
2008	3999	117.971	307.337	243.849	307.451	243.807
2009	3988	118.188	307.435	243.389	307.535	243.363
2010	3989	118.039	307.997	243.107	308.091	243.079
2011	3965	117.793	308.876	242.507	308.972	242.466
2012	3964	118.376	309.461	243.294	309.538	243.229
2013	3952	118.244	309.992	243.571	310.056	243.494
2014	3956	118.084	311.319	243.488	311.383	243.403
2015	3934	118.041	311.399	243.533	311.462	243.464
2016	3915	118.032	312.094	243.565	312.147	243.505
2017	3921	117.672	312.820	242.930	312.857	242.864
2018	3900	117.688	313.240	242.590	313.274	242.518
2019	3888	117.820	313.374	242.510	313.425	242.454
2020	3888	117.894	313.549	242.096	313.585	242.041
2021	3883	117.904	314.238	241.909	314.277	241.852
2022	3897	117.851	314.205	242.947	314.242	242.888
2023	3883	118.081	314.637	243.303	314.681	243.226
2024	3871	117.947	314.784	243.509	314.841	243.432
2025	3855	117.850	315.076	243.498	315.145	243.401
2026	3855	118.106	315.271	243.391	315.335	243.298
2027	3847	118.486	315.734	244.110	315.788	244.032
2028	3847	118.446	315.824	244.442	315.903	244.364
2029	3869	118.423	315.515	244.205	315.571	244.120
2030	3879	118.528	315.781	244.758	315.857	244.680
2031	3847	118.641	316.319	244.868	316.385	244.788
2032	3839	118.774	316.554	245.302	316.615	245.238
2033	3822	118.651	316.548	245.318	316.621	245.256
2034	3829	118.537	317.303	244.919	317.388	244.845
2035	3826	118.364	316.714	245.101	316.792	245.028
2036	3821	118.152	317.233	244.747	317.294	244.694
2037	3826	117.973	316.843	244.777	316.912	244.729
2038	3825	118.241	316.961	245.331	317.037	245.302
2039	3831	118.087	316.953	244.664	317.023	244.633
2040	3833	118.101	317.105	244.762	317.181	244.752
2041	3818	118.319	316.969	244.603	317.054	244.579
2042	3820	118.360	317.488	244.942	317.568	244.915
2043	3813	118.543	317.299	244.129	317.389	244.120
2044	3815	118.675	317.508	243.849	317.595	243.845
2045	3799	118.810	317.799	244.001	317.907	243.974
2046	3804	118.827	317.904	244.584	318.005	244.554
2047	3801	118.646	318.158	244.271	318.258	244.232
2048	3797	118.161	318.092	244.100	318.166	244.061
2049	3793	118.098	318.118	243.983	318.197	243.930
2050	3797	118.217	318.125	244.543	318.206	244.486
2051	3792	118.334	318.181	244.710	318.269	244.658
2052	3802	118.183	317.845	244.563	317.948	244.519
2053	3785	118.317	317.974	244.469	318.079	244.408
2054	3765	118.261	318.165	244.075	318.298	244.015
2055	3792	118.070	318.082	244.448	318.205	244.374
2056	3772	118.505	318.155	244.834	318.283	244.749
2057	3778	118.539	318.427	244.597	318.541	244.520
2058	3783	118.382	318.049	243.774	318.170	243.692
2059	3782	118.537	318.398	243.828	318.515	243.735
2060	3768	118.819	318.526	244.111	318.646	244.043
2061	3767	118.911	318.450	244.847	318.556	244.763
2062	3755	119.088	318.419	244.899	318.513	244.790
2063	3738	118.928	318.642	244.371	318.749	244.271
2064	3746	119.376	319.051	244.738	319.146	244.647
2065	3733	119.521	318.567	245.261	318.663	245.171
2066	3752	120.060	318.522	245.921	318.613	245.847
2067	3756	120.069	318.207	246.047	318.294	245.981
2068	3752	120.023	318.415	245.198	318.506	245.134
2069	3763	119.934	318.450	245.125	318.548	245.049
2070	3749	120.048	318.643	245.577	318.734	245.493
2071	3765	120.092	318.167	245.052	318.246	244.987
2072	3772	120.198	318.018	244.962	318.096	244.894
2073	3775	120.154	317.991	244.935	318.063	244.864
2074	3784	119.971	317.897	244.948	317.990	244.879
2075	3777	120.004	318.269	244.783	318.342	244.714
2076	3767	119.840	317.935	244.954	318.020	244.887
2077	3780	119.665	317.866	243.897	317.945	243.834
2078	3788	119.365	317.500	244.070	317.570	243.999
2079	3782	119.364	318.162	244.185	318.241	244.103
2080	3772	119.098	317.800	244.130	317.897	244.041
2081	3764	119.315	318.141	244.092	318.260	244.010
2082	3767	119.212	317.849	244.293	317.952	244.226
2083	3792	119.112	317.495	243.952	317.590	243.886
2084	3775	119.159	317.549	244.293	317.648	244.231
2085	3777	118.977	317.544	244.007	317.642	243.942
2086	3797	118.888	317.317	244.533	317.408	244.477
2087	3788	118.952	317.557	244.765	317.664	244.684
2088	3769	119.422	317.598	244.129	317.715	244.046
2089	3773	119.321	317.607	244.344	317.712	244.268
2090	3778	119.205	317.753	243.997	317.855	243.925
2091	3792	118.862	317.397	244.272	317.496	244.194
2092	3783	119.158	317.635	244.753	317.739	244.663
2093	3777	118.935	317.786	244.980	317.885	244.890
2094	3755	119.044	318.366	244.739	318.495	244.654
2095	3760	119.286	318.058	244.786	318.189	244.699
2096	3764	119.365	318.390	244.642	318.523	244.562
2097	3745	119.472	318.527	244.061	318.668	243.984
2098	3752	119.713	318.371	243.585	318.500	243.518
2099	3750	119.942	318.376	244.328	318.507	244.250
2100	3756	120.002	318.183	244.592	318.319	244.519
2101	3772	120.125	318.162	244.553	318.279	244.500
2102	3766	119.961	318.284	244.508	318.392	244.458
2103	3757	119.852	318.443	244.006	318.540	243.956
2104	3761	119.950	318.168	244.267	318.259	244.226
2105	3755	120.049	318.393	244.437	318.482	244.395
2106	3751	120.207	318.529	244.550	318.619	244.496
2107	3729	120.067	318.945	244.642	319.036	244.596
2108	3740	119.957	318.735	244.832	318.833	244.795
2109	3741	119.763	318.892	244.325	318.994	244.299
2110	3734	119.528	318.856	243.681	318.951	243.661
2111	3743	119.533	318.749	243.451	318.831	243.432
2112	3758	119.402	318.600	242.968	318.678	242.951
2113	3740	119.636	318.789	243.920	318.867	243.914
2114	3747	119.817	318.554	243.742	318.633	243.719
2115	3753	119.597	318.162	243.612	318.234	243.588
2116	3752	119.200	318.298	244.274	318.362	244.248
2117	3757	119.426	318.139	244.378	318.201	244.366
2118	3748	119.315	318.095	243.966	318.168	243.947
2119	3743	119.444	317.936	244.157	318.000	244.132
2120	3732	119.464	317.956	244.031	318.040	244.002
2121	3734	119.751	317.916	244.346	318.000	244.315
2122	3737	119.690	318.091	244.244	318.188	244.205
2123	3725	119.409	317.952	244.642	318.039	244.602
2124	3735	119.532	318.002	244.465	318.120	244.438
2125	3738	119.555	318.017	244.314	318.117	244.291
2126	3746	119.403	317.963	244.644	318.060	244.600
2127	3750	119.328	317.747	245.004	317.843	244.949
2128	3745	119.390	317.548	244.270	317.640	244.231
2129	3744	119.229	317.738	244.891	317.845	244.852
2130	3731	119.475	317.669	245.391	317.770	245.347
2131	3724	120.004	318.159	245.311	318.266	245.265
2132	3730	119.791	317.793	244.878	317.908	244.837
2133	3722	119.956	318.164	244.981	318.270	244.932
2134	3729	119.625	318.073	244.492	318.176	244.474
2135	3729	119.511	318.313	244.457	318.415	244.433
2136	3724	119.688	318.070	244.366	318.177	244.343
2137	3729	119.487	318.343	244.320	318.438	244.290
2138	3710	119.610	318.667	245.035	318.776	244.984
2139	3695	119.092	318.936	244.194	319.035	244.163
2140	3696	119.265	318.645	244.216	318.757	244.186
2141	3702	119.686	318.739	244.785	318.862	244.728
2142	3686	120.041	318.795	244.965	318.930	244.905
2143	3678	119.985	319.036	244.251	319.163	244.202
2144	3670	120.003	319.116	243.516	319.250	243.478
2145	3698	119.940	318.747	244.108	318.881	244.090
2146	3680	119.836	319.216	244.341	319.361	244.299
2147	3696	119.832	319.116	244.626	319.242	244.605
2148	3687	119.839	319.310	244.785	319.430	244.762
2149	3684	120.029	319.129	244.900	319.240	244.873
2150	3684	120.209	319.363	245.237	319.471	245.230
2151	3660	120.342	319.216	245.158	319.323	245.120
2152	3678	120.389	319.436	244.956	319.540	244.908
2153	3666	120.396	319.300	244.540	319.405	244.497
2154	3692	120.330	319.146	244.758	319.240	244.702
2155	3704	119.972	318.565	244.734	318.647	244.685
2156	3733	119.534	318.438	244.718	318.492	244.675
2157	3724	119.661	318.435	244.525	318.489	244.473
2158	3736	119.737	318.261	245.229	318.307	245.183
2159	3733	119.825	318.361	244.905	318.412	244.853
2160	3741	120.162	318.103	244.178	318.142	244.136
2161	3761	119.445	318.076	244.408	318.137	244.374
2162	3765	119.182	317.908	244.298	317.972	244.277
2163	3767	119.241	317.809	244.213	317.852	244.187
2164	3773	119.206	317.427	244.802	317.485	244.772
2165	3754	119.100	318.042	245.084	318.100	245.040
2166	3772	118.862	317.861	244.330	317.916	244.314
2167	3753	118.823	318.214	244.413	318.278	244.385
2168	3773	118.785	317.658	244.278	317.720	244.263
2169	3774	118.605	318.111	244.061	318.184	244.038
2170	3758	118.721	318.089	244.463	318.148	244.436
2171	3761	118.875	317.962	245.107	318.018	245.066
2172	3758	118.781	318.256	245.453	318.307	245.415
2173	3759	119.401	318.021	245.044	318.070	244.999
2174	3750	119.477	318.434	245.245	318.488	245.195
2175	3730	119.441	318.644	244.801	318.721	244.762
2176	3722	119.400	318.937	244.471	319.029	244.409
2177	3728	119.658	318.815	244.919	318.901	244.873
2178	3705	119.400	319.192	245.645	319.273	245.598
2179	3714	119.049	319.060	245.099	319.139	245.066
2180	3724	119.078	319.223	244.781	319.301	244.751
2181	3731	119.113	318.673	244.412	318.739	244.386
2182	3733	119.371	318.633	244.675	318.716	244.663
2183	3721	119.355	318.804	244.812	318.889	244.811
2184	3725	119.191	318.983	245.174	319.067	245.166
2185	3696	119.321	318.876	244.662	318.968	244.662
2186	3695	119.692	318.961	244.521	319.070	244.520
2187	3704	119.591	318.999	244.370	319.099	244.380
2188	3724	119.050	318.723	244.033	318.818	244.051
2189	3715	119.097	318.811	243.498	318.898	243.500
2190	3727	119.074	318.570	243.871	318.664	243.875
2191	3698	118.949	318.922	243.368	319.003	243.383
2192	3693	118.847	318.891	243.733	318.986	243.742
2193	3701	118.990	319.093	244.124	319.186	244.124
2194	3697	118.915	318.825	244.438	318.921	244.449
2195	3715	118.734	319.033	244.709	319.114	244.690
2196	3709	118.533	318.612	244.538	318.688	244.518
2197	3693	118.620	318.864	243.662	318.948	243.643
2198	3726	118.597	318.655	244.148	318.734	244.111
2199	3722	118.240	318.573	244.526	318.664	244.478
2200	3717	118.250	318.470	244.779	318.558	244.739
2201	3720	118.054	318.191	244.894	318.277	244.846
2202	3719	117.703	318.220	244.701	318.298	244.666
2203	3733	117.867	317.931	243.806	318.023	243.770
2204	3729	118.080	317.935	244.377	318.033	244.342
2205	3736	117.875	317.863	244.537	317.960	244.487
2206	3741	118.120	317.910	244.379	317.989	244.312
2207	3742	118.145	317.910	244.476	317.998	244.425
2208	3741	118.167	318.165	244.142	318.250	244.117
2209	3753	118.390	317.610	243.833	317.689	243.810
2210	3739	118.142	317.946	243.886	318.029	243.870
2211	3723	118.315	317.848	244.338	317.941	244.340
2212	3734	118.342	317.639	244.368	317.726	244.351
2213	3742	118.260	317.728	244.500	317.839	244.467
2214	3729	118.459	317.634	244.738	317.731	244.713
2215	3710	118.507	318.174	243.995	318.284	243.964
2216	3715	118.548	317.762	243.919	317.878	243.883
2217	3717	118.525	318.010	243.540	318.114	243.502
2218	3742	118.543	317.735	243.798	317.831	243.748
2219	3734	118.648	317.920	244.374	318.022	244.323
2220	3721	118.780	317.883	244.237	317.992	244.183
2221	3720	118.859	318.124	243.698	318.225	243.640
2222	3737	118.767	317.840	243.826	317.919	243.784
2223	3731	118.765	318.089	244.262	318.166	244.223
2224	3729	118.668	317.847	244.408	317.937	244.366
2225	3746	118.562	317.956	244.972	318.027	244.946
2226	3752	118.245	317.578	244.517	317.660	244.500
2227	3753	118.220	317.592	244.256	317.676	244.240
2228	3746	118.013	317.694	243.855	317.784	243.827
2229	3744	117.624	317.510	244.019	317.614	244.011
2230	3734	117.730	318.022	243.689	318.114	243.684
2231	3735	117.811	317.725	243.822	317.826	243.821
2232	3730	117.641	317.865	243.543	317.976	243.517
2233	3745	117.520	317.746	243.425	317.849	243.385
2234	3746	117.870	317.714	243.327	317.813	243.294
2235	3759	117.861	317.873	243.372	317.985	243.329
2236	3750	117.779	318.083	243.710	318.189	243.664
2237	3744	117.696	317.922	243.485	318.022	243.431
2238	3746	118.014	318.199	243.709	318.296	243.648
2239	3746	117.842	317.907	244.461	318.005	244.388
2240	3757	117.561	317.930	244.174	318.039	244.112
2241	3765	117.425	317.611	244.660	317.697	244.600
2242	3763	117.538	317.547	244.808	317.641	244.748
2243	3767	117.676	317.667	244.314	317.773	244.269
2244	3766	117.722	317.459	244.085	317.552	244.028
2245	3772	117.697	317.564	243.961	317.646	243.894
2246	3768	117.698	317.519	244.159	317.600	244.095
2247	3740	118.126	317.841	243.730	317.915	243.675
2248	3741	118.213	318.018	243.751	318.085	243.701
2249	3745	118.507	318.073	243.750	318.157	243.714
2250	3729	118.749	318.418	244.246	318.508	244.205
2251	3727	118.606	318.455	244.102	318.545	244.058
2252	3727	118.778	318.516	244.214	318.614	244.194
2253	3732	118.649	318.657	244.354	318.762	244.336
2254	3728	118.506	318.340	244.014	318.445	243.979
2255	3724	118.544	318.785	244.322	318.903	244.317
2256	3744	118.318	319.044	244.463	319.158	244.438
2257	3741	117.861	319.843	244.102	319.946	244.054
2258	3757	117.914	320.608	243.730	320.690	243.692
2259	3770	117.798	320.863	244.402	320.943	244.353
2260	3782	117.835	322.304	244.178	322.376	244.121
2261	3793	117.361	322.388	244.269	322.459	244.204
2262	3789	117.332	323.616	244.680	323.661	244.613
2263	3800	117.078	323.857	244.201	323.907	244.126
2264	3815	117.399	324.458	243.873	324.487	243.794
2265	3817	116.989	325.153	243.820	325.177	243.734
2266	3826	116.952	326.164	244.078	326.213	243.990
2267	3846	116.792	326.157	244.392	326.186	244.295
2268	3850	117.173	327.220	244.029	327.260	243.938
2269	3854	116.796	327.854	244.209	327.893	244.096
2270	3860	116.634	328.786	244.471	328.808	244.345
2271	3861	116.655	329.062	243.729	329.089	243.611
2272	3886	117.071	329.446	243.866	329.446	243.752
2273	3910	117.175	329.901	243.738	329.884	243.625
2274	3923	117.104	329.469	244.371	329.454	244.246
2275	3937	117.010	330.446	244.370	330.444	244.244
2276	3946	117.344	330.061	244.647	330.056	244.530
2277	3962	117.889	330.475	244.500	330.459	244.410
2278	3966	117.621	330.790	244.538	330.768	244.454
2279	3985	117.514	331.273	245.011	331.242	244.907
2280	3965	117.376	330.924	245.088	330.910	244.995
2281	3962	117.225	331.148	245.333	331.128	245.237
2282	3972	117.242	331.357	245.347	331.332	245.267
2283	3959	117.319	330.916	245.313	330.907	245.228
2284	3968	117.531	331.172	245.065	331.181	244.972
2285	3975	117.843	331.732	245.238	331.754	245.132
2286	3985	118.450	331.894	245.276	331.919	245.180
2287	3980	118.509	330.872	245.272	330.900	245.190
2288	3981	118.553	329.419	244.904	329.443	244.834
2289	3989	118.247	327.907	244.664	327.929	244.608
2290	3975	117.907	327.611	244.030	327.647	243.966
2291	3975	118.065	326.337	244.388	326.360	244.324
2292	3988	118.402	326.082	244.488	326.101	244.418
2293	3966	118.413	325.074	244.503	325.108	244.447
2294	3982	118.203	324.620	244.443	324.655	244.379
2295	3984	118.156	324.733	244.344	324.781	244.279
2296	3984	118.449	324.228	243.885	324.286	243.833
2297	3990	118.608	324.037	244.209	324.096	244.157
2298	3986	118.597	323.493	244.912	323.558	244.834
2299	3992	118.561	323.393	245.291	323.442	245.227
2300	3996	118.946	323.362	244.652	323.435	244.588
2301	3980	119.152	322.836	244.136	322.919	244.083
2302	3997	119.258	322.534	244.165	322.606	244.111
2303	3997	119.435	322.656	244.721	322.716	244.668
2304	3989	119.616	322.767	244.530	322.826	244.491
2305	3991	119.731	322.671	244.173	322.762	244.112
2306	3994	119.571	322.358	244.395	322.446	244.327
2307	4005	119.253	321.800	244.448	321.897	244.395
2308	3998	119.483	321.767	244.359	321.863	244.293
2309	4008	119.435	321.554	244.875	321.632	244.834
2310	3998	119.413	321.501	244.527	321.591	244.489
2311	4004	119.706	321.646	244.853	321.721	244.803
2312	4005	119.975	321.603	244.476	321.688	244.437
2313	4013	119.725	321.708	244.389	321.798	244.372
2314	4019	120.063	321.933	244.587	322.024	244.561
2315	4015	120.646	321.721	245.671	321.808	245.598
2316	4009	120.937	321.329	245.517	321.405	245.463
2317	4009	121.023	321.182	245.546	321.250	245.487
2318	3993	120.816	321.047	245.624	321.119	245.579
2319	3984	120.891	320.650	245.438	320.734	245.397
2320	3982	120.679	320.440	245.532	320.534	245.502
2321	3987	120.751	320.449	244.866	320.541	244.835
2322	3987	120.839	321.104	244.373	321.189	244.341
2323	3996	121.039	321.298	244.586	321.378	244.546
2324	3980	121.139	321.321	244.051	321.404	244.005
2325	3997	120.933	320.837	244.118	320.915	244.084
2326	3979	121.167	321.342	244.510	321.425	244.479
2327	4000	121.223	320.957	244.889	321.059	244.846
2328	4014	120.820	321.550	245.542	321.646	245.507
2329	4009	120.899	321.671	244.532	321.787	244.508
2330	3998	120.483	321.816	244.387	321.937	244.372
2331	3988	120.429	322.092	244.701	322.233	244.675
2332	3999	120.134	321.021	244.783	321.134	244.742
2333	3994	120.428	321.506	244.568	321.640	244.519
2334	3989	120.733	320.760	244.637	320.910	244.581
2335	4001	121.058	321.493	245.353	321.635	245.310
2336	4004	121.416	321.049	245.389	321.211	245.315
2337	4002	121.569	321.629	245.446	321.748	245.361
2338	4001	120.915	321.409	245.340	321.533	245.263
2339	4000	121.038	321.096	245.130	321.208	245.056
2340	3991	121.064	321.075	245.034	321.168	244.983
2341	3989	120.619	321.272	244.184	321.384	244.163
2342	3997	120.920	320.953	244.245	321.074	244.237
2343	3986	120.926	320.972	244.500	321.100	244.487
2344	3981	120.905	320.906	244.771	321.025	244.755
2345	3994	121.116	320.463	245.281	320.576	245.264
2346	3975	120.777	320.188	245.617	320.285	245.605
2347	3985	121.057	319.721	245.126	319.855	245.127
2348	3975	121.112	319.126	244.991	319.277	244.987
2349	3973	121.322	318.299	244.297	318.433	244.306
2350	3978	121.124	317.459	244.250	317.589	244.257
2351	3973	121.043	316.267	244.195	316.388	244.208
2352	3978	120.820	316.530	243.378	316.651	243.382
2353	3972	120.673	315.979	243.612	316.104	243.622
2354	3977	121.010	315.627	243.964	315.757	243.972
2355	3968	120.722	315.643	244.504	315.766	244.505
2356	3972	120.529	315.557	244.302	315.656	244.306
2357	3976	121.258	315.413	243.665	315.526	243.679
2358	3974	121.129	313.833	243.658	313.947	243.664
2359	3982	121.227	313.880	243.943	313.987	243.939
2360	3981	121.241	312.771	244.310	312.877	244.316
2361	3982	121.302	312.560	244.158	312.650	244.152
2362	3990	121.033	312.122	244.268	312.210	244.253
2363	3997	120.625	311.944	244.580	312.019	244.553
2364	3982	120.419	311.218	244.423	311.304	244.401
2365	3985	120.549	311.230	244.140	311.301	244.147
2366	3982	120.272	311.112	243.821	311.170	243.828
2367	3968	120.300	310.936	243.707	310.996	243.725
2368	3989	120.419	309.936	244.498	310.002	244.507
2369	3982	120.573	310.527	244.225	310.583	244.233
2370	3987	120.404	309.897	243.357	309.938	243.379
2371	3990	120.410	309.780	243.464	309.831	243.471
2372	3995	119.887	309.572	244.016	309.612	244.029
2373	3999	120.006	308.552	244.132	308.606	244.145
2374	4005	119.830	308.815	243.848	308.862	243.850
2375	4005	120.216	308.067	244.279	308.091	244.265
2376	4018	120.218	308.134	244.211	308.174	244.187
2377	4011	119.994	307.936	243.683	307.968	243.663
2378	4011	119.646	307.961	243.830	307.991	243.808
2379	4002	119.866	308.206	243.721	308.235	243.695
2380	3992	119.343	308.735	243.354	308.759	243.325
2381	3975	119.692	309.820	242.986	309.862	242.959
2382	3977	119.776	310.276	243.112	310.319	243.069
2383	3970	119.822	310.944	243.193	310.982	243.158
2384	3968	119.682	311.959	242.972	311.991	242.927
2385	3939	119.639	312.683	243.137	312.743	243.076
2386	3934	119.687	313.031	243.620	313.096	243.557
2387	3907	119.421	314.294	243.560	314.354	243.505
2388	3901	119.289	314.128	244.047	314.196	244.003
2389	3885	119.666	315.408	243.892	315.471	243.862
2390	3887	119.665	314.832	244.013	314.906	243.973
2391	3876	119.645	315.554	243.647	315.622	243.622
2392	3859	119.768	315.775	243.336	315.844	243.300
2393	3880	119.543	315.539	243.043	315.615	243.023
2394	3882	119.419	315.925	243.388	316.019	243.374
2395	3866	119.277	316.188	242.905	316.265	242.894
